Date,Tin_measured,Tin_estimated,residual_c,segment_id,gap_before,Tout,Qhvac_W_A,tout_train_quantile_regime,regime_bias_c,Tin_estimated_regime_corrected,residual_regime_corrected_c
2021-01-01 13:00:00+00:00,21.727894713429205,22.69453939770665,-0.9666446842774441,0,False,13.710946407051283,4064.635589174528,cold,-1.9697722199045593,20.72476717780209,1.0031275356271152
2021-01-01 14:00:00+00:00,21.827785847465677,22.696962880255505,-0.8691770327898283,0,False,13.803269855769232,3977.832599191943,cold,-1.9697722199045593,20.727190660350946,1.100595187114731
2021-01-01 15:00:00+00:00,22.522080133927165,22.69933460766382,-0.17725447373665304,0,False,13.079187814465408,4023.6960708856423,cold,-1.9697722199045593,20.72956238775926,1.7925177461679063
2021-01-01 16:00:00+00:00,22.66333099820839,22.701733680146244,-0.038402681937853345,0,False,11.740648817610062,4360.57915817677,cold,-1.9697722199045593,20.731961460241685,1.931369537966706
2021-01-01 17:00:00+00:00,22.701503372068352,22.70433361412659,-0.0028302420582377863,0,False,10.698313103773586,4483.774380224907,cold,-1.9697722199045593,20.73456139422203,1.9669419778463215
2021-01-01 18:00:00+00:00,22.68610391108643,22.707007001073038,-0.02090308998660717,0,False,9.328345993710691,4545.543598936191,cold,-1.9697722199045593,20.73723478116848,1.9488691299179521
2021-01-01 19:00:00+00:00,22.296912761827063,22.70971721629885,-0.41280445447178593,0,False,6.860795393081761,4154.619496104631,cold,-1.9697722199045593,20.73994499639429,1.5569677654327734
2021-01-01 20:00:00+00:00,22.519516104266035,22.712194346405088,-0.1926782421390527,0,False,6.049740616352201,4402.312381955862,cold,-1.9697722199045593,20.74242212650053,1.7770939777655066
2021-01-01 21:00:00+00:00,22.529147097620253,22.714819159792718,-0.1856720621724648,0,False,5.896199245614035,4213.300339591857,cold,-1.9697722199045593,20.74504693988816,1.7841001577320945
2021-01-01 22:00:00+00:00,22.34726072235937,22.717331277020964,-0.370070554661595,0,False,4.998583395061729,4214.707081932579,cold,-1.9697722199045593,20.747559057116405,1.5997016652429643
2021-01-01 23:00:00+00:00,22.30888634575738,22.71984423244838,-0.4109578866910013,0,False,3.095614724242425,4203.16833062225,cold,-1.9697722199045593,20.75007201254382,1.558814333213558
2021-01-02 00:00:00+00:00,22.3387952042596,22.722350306868464,-0.38355510260886305,0,False,2.1235958505050507,4035.8043830623737,cold,-1.9697722199045593,20.752578086963904,1.5862171172956963
