Date,Tin_measured,Tin_estimated,residual_c,cumulative_gap_c_h
2021-07-01 00:00:00+00:00,30.756102124456635,28.852536109927623,1.903566014529017,-4299.121403812427
2021-07-02 00:00:00+00:00,30.827871591868632,28.87483819831327,1.9530333935553614,-4252.248602367098
2021-07-03 00:00:00+00:00,31.0362191482772,28.89902295250496,2.1371961957722454,-4200.955893668565
2021-07-04 00:00:00+00:00,31.100236746572524,28.921897301516378,2.1783394450561495,-4148.67574698722
2021-07-05 00:00:00+00:00,31.421528227688643,28.95978908285804,2.4617391448306045,-4089.594007511287
2021-07-06 00:00:00+00:00,31.364375228122555,29.019963229077135,2.3444119990454175,-4033.3281195341965
2021-07-07 00:00:00+00:00,31.560459797436632,29.094619521015986,2.465840276420645,-3974.1479529001012
2021-07-08 00:00:00+00:00,31.492657138133094,29.170122336527793,2.322534801605298,-3918.407117661574
2021-07-09 00:00:00+00:00,31.293911689495705,29.234917027178437,2.0589946623172732,-3868.9912457659593
2021-07-10 00:00:00+00:00,31.125566890130816,29.27984557420461,1.8457213159262096,-3824.69393418373
2021-07-11 00:00:00+00:00,31.401085057109757,29.32072169804402,2.0803633590657378,-3774.7652135661538
2021-07-12 00:00:00+00:00,31.245392737956866,29.40207165477169,1.8433210831851758,-3730.5255075697105
2021-07-13 00:00:00+00:00,31.426073866996216,29.53556433720176,1.8905095297944576,-3685.153278854643
2021-07-14 00:00:00+00:00,31.32559921397787,29.60047652905516,1.7251226849227088,-3643.7503344164975
2021-07-15 00:00:00+00:00,31.069901602968766,29.643622863072284,1.4262787398964811,-3609.519644658983
2021-07-16 00:00:00+00:00,31.286832007324872,29.683772092265002,1.6030599150598703,-3571.046206697546
2021-07-17 00:00:00+00:00,31.847517463139685,29.72322394989811,2.1242935132415783,-3520.063162379748
2021-07-18 00:00:00+00:00,32.07138899672575,29.76377856532119,2.3076104314045645,-3464.6805120260383
2021-07-19 00:00:00+00:00,31.831472092451502,29.844439492567748,1.9870325998837497,-3416.991729628829
2021-07-20 00:00:00+00:00,32.03550005174199,29.94407480212509,2.0914252496169023,-3366.797523638023
2021-07-21 00:00:00+00:00,32.08050251989906,30.028521233928576,2.0519812859704856,-3317.5499727747315
2021-07-22 00:00:00+00:00,31.49142149855453,30.11276894290735,1.3786525556471785,-3284.462311439198
