Date,Tin,Tout,Qhvac_W_A
2021-09-15T09:00:00+0000,32.29346226671628,27.038730857549858,9083.083835762834
2021-09-15T10:00:00+0000,32.463723809378486,29.583968571839083,9343.266689775395
2021-09-15T11:00:00+0000,32.764029754519655,31.005068159482757,10884.44915516158
2021-09-15T12:00:00+0000,32.58964631764955,32.018481985632185,10742.044469987117
2021-09-15T13:00:00+0000,32.65845703805031,32.48649918518518,7372.228455548483
2021-09-15T14:00:00+0000,32.74175687952161,32.95975603133903,7335.585721737983
2021-09-15T15:00:00+0000,32.3960666243928,31.53739282627119,7980.962086238912
2021-09-15T16:00:00+0000,32.38909298807904,29.962419952991453,7889.660041141392
2021-09-15T17:00:00+0000,32.192882880691336,27.807965091036415,3546.210570726418
2021-09-15T18:00:00+0000,32.185698219106975,25.87026542156863,2342.7388555549205
2021-09-15T19:00:00+0000,32.41310148354593,25.00444939124294,2283.749802419428
2021-09-15T20:00:00+0000,32.313147632969944,24.832700337606838,2308.2650526781567
2021-09-15T21:00:00+0000,32.39313169144253,24.340393076149425,2406.7333133412462
2021-09-15T22:00:00+0000,32.29859299863703,23.781094925141243,2117.5312680509915
2021-09-15T23:00:00+0000,32.205658701621516,23.166182087651727,2323.165848821424
2021-09-16T00:00:00+0000,32.16826351618363,22.371348616996233,2154.7145510952982
2021-09-16T01:00:00+0000,32.10635163751314,21.364477539548023,1801.9387561046456
2021-09-16T02:00:00+0000,32.02076886063915,21.238799899717513,2055.602509557935
2021-09-16T03:00:00+0000,31.95586857876535,20.54797036299435,2057.2904954790433
2021-09-16T04:00:00+0000,31.991558755612836,20.842382141456586,2259.169511316601
2021-09-16T05:00:00+0000,31.655898798661934,21.335226245014248,2949.832023317138
2021-09-16T06:00:00+0000,31.92684011806627,21.830988648459385,5744.569419522361
2021-09-16T07:00:00+0000,31.76392299777172,23.283495663934428,5158.878018130371
2021-09-16T08:00:00+0000,31.745048682683098,24.938390216253445,7606.589321834251
2021-09-16T09:00:00+0000,31.785347159964136,26.377747584699453,9226.881927046727
2021-09-16T10:00:00+0000,31.866074067031555,28.09029317236467,8632.383391855128
2021-09-16T11:00:00+0000,32.250471110838134,30.641397291316526,8867.598122100386
2021-09-16T12:00:00+0000,32.37234788374467,31.68074176997245,7265.543745325568
2021-09-16T13:00:00+0000,32.43466478331476,32.150598673789176,7864.40052885173
2021-09-16T14:00:00+0000,32.25232443270932,31.704376904958675,7182.189313615842
2021-09-16T15:00:00+0000,32.13037818459904,30.657218711484592,6883.992574409674
2021-09-16T16:00:00+0000,32.0890238878462,28.89796557638889,5416.031059154208
2021-09-16T17:00:00+0000,32.2000058374485,27.12589470168067,3230.0062875750905
2021-09-16T18:00:00+0000,32.20926498782601,25.70849403133903,2176.3541008115885
2021-09-16T19:00:00+0000,32.325263559553356,24.92368326805556,2094.556789531015
2021-09-16T20:00:00+0000,32.28842107374116,24.548111193502827,2329.6443780449767
2021-09-16T21:00:00+0000,32.36262939223826,24.23386776639344,1957.1018992777574
2021-09-16T22:00:00+0000,32.17514711802079,23.241547687675073,1868.0152503484837
2021-09-16T23:00:00+0000,32.094679955304684,22.154781958333334,2069.753990111939
2021-09-17T00:00:00+0000,32.10884726237988,21.78163854201102,1844.9434220074231
2021-09-17T01:00:00+0000,32.018195083450024,21.100411190082646,1724.8786698380163
2021-09-17T02:00:00+0000,31.90408115119827,20.389469322128853,1642.170065585668
2021-09-17T03:00:00+0000,31.84669956424372,19.834402949864497,1715.2722179193006
2021-09-17T04:00:00+0000,31.8180740223136,19.598829854838712,2178.0384377040727
2021-09-17T05:00:00+0000,31.771865877330814,19.42477808831909,2556.2006027817756
2021-09-17T06:00:00+0000,31.76149890166891,19.889810511299434,5381.185874273838
2021-09-17T07:00:00+0000,31.621436293786314,22.345159302521008,5439.26697651505
2021-09-17T08:00:00+0000,31.64790494829498,23.434814856749313,6463.91706054383
2021-09-17T09:00:00+0000,31.677013059192234,25.723096591666668,6088.169551431505
2021-09-17T10:00:00+0000,31.672758018329574,27.881686883064514,5237.535394491787
2021-09-17T11:00:00+0000,32.07044564565023,29.57302789722222,5192.502010172548
2021-09-17T12:00:00+0000,32.26353137740672,30.719570545081968,7091.182568772877
2021-09-17T13:00:00+0000,32.41375287479824,31.536925063888887,8132.0958860268975
2021-09-17T14:00:00+0000,32.40103784879049,31.214384608333333,6881.093907621907
2021-09-17T15:00:00+0000,32.01965169800652,30.246849480555557,6418.182105798342
2021-09-17T16:00:00+0000,32.12750001695421,29.02437652777778,5083.001023850088
2021-09-17T17:00:00+0000,32.13512018063648,27.558343083333334,2367.623000837812
2021-09-17T18:00:00+0000,32.19787260528304,26.155501444444447,1444.3286824418014
2021-09-17T19:00:00+0000,32.28364389456954,25.658865042016807,1892.1968635687895
2021-09-17T20:00:00+0000,32.168815302319,25.36686330138889,2185.7316341526684
2021-09-17T21:00:00+0000,32.00199891645356,24.7563927740113,2106.515653213488
2021-09-17T22:00:00+0000,31.984888509745115,24.311508902203855,2163.3504673598577
2021-09-17T23:00:00+0000,31.931388624374467,23.58493257344633,1733.5569961441067
2021-09-18T00:00:00+0000,31.818159007487324,22.665988473163843,2032.238427266239
2021-09-18T01:00:00+0000,31.73473325610834,21.8507935240113,1792.3290698254143
2021-09-18T02:00:00+0000,31.778184913186465,20.90258179691877,1929.390031494189
2021-09-18T03:00:00+0000,31.797266044185662,20.6181298460452,1757.5539690583691
2021-09-18T04:00:00+0000,31.724768738053804,19.88739852991453,1970.805891110312
2021-09-18T05:00:00+0000,31.57867893218994,19.100505104166665,1316.7569082253883
2021-09-18T06:00:00+0000,31.60923612471722,19.484244642857142,1780.158956449446
2021-09-18T07:00:00+0000,31.72673641786737,22.35076197740113,1760.0674662033443
2021-09-18T08:00:00+0000,31.8896441207535,24.427970155172414,1746.025321207151
2021-09-18T09:00:00+0000,32.145811422190434,26.50316662962963,1371.7270125209923
2021-09-18T10:00:00+0000,32.3432433006091,28.61078761680912,1620.9036053924488
2021-09-18T11:00:00+0000,32.576510044042614,31.006759026086957,1774.87904145792
2021-09-18T12:00:00+0000,32.59054300340555,32.49431281920904,2130.3225049148423
2021-09-18T13:00:00+0000,32.799909194041106,32.51494765536723,2501.6014110745596
2021-09-18T14:00:00+0000,32.71394216164775,31.600617145114942,2471.3379064752357
2021-09-18T15:00:00+0000,32.678918827539206,30.858463556034483,1829.208905590854
2021-09-18T16:00:00+0000,32.584874553174046,29.963374112094396,2226.608215663725
2021-09-18T17:00:00+0000,32.68229350337276,28.5857311025641,2199.369888044459
2021-09-18T18:00:00+0000,32.58759796767585,27.26879241525424,1922.1055417685718
2021-09-18T19:00:00+0000,32.42996712498281,26.463267597701147,1704.8828464052256
2021-09-18T20:00:00+0000,32.37630600794561,25.120747977401127,1692.1621808783955
2021-09-18T21:00:00+0000,32.35224228462978,23.8190608625731,1476.2026092979877
2021-09-18T22:00:00+0000,32.224190076726494,23.03017162745098,1964.2554676117193
2021-09-18T23:00:00+0000,32.15262486139933,22.51500042241379,1625.8682410253355
2021-09-19T00:00:00+0000,32.03429080985841,22.03343735367064,1932.4788331774612
2021-09-19T01:00:00+0000,31.917138714997662,21.535585523188406,1752.5958951556472
2021-09-19T02:00:00+0000,31.82686475452624,21.300943592105266,1485.9238255711543
2021-09-19T03:00:00+0000,31.771366373697916,21.23083258831909,1688.9213574273958
2021-09-19T04:00:00+0000,31.75635528343311,19.703202604347826,1687.462447965535
2021-09-19T05:00:00+0000,31.67438378388854,19.778667942528735,1721.7120232638406
2021-09-19T06:00:00+0000,31.73685893293741,21.06641302173913,1789.24834204303
2021-09-19T07:00:00+0000,31.686157215408418,23.43721255409357,1755.7535520083475
2021-09-19T08:00:00+0000,31.8565928959501,25.033195485507246,1787.4643167310867
2021-09-19T09:00:00+0000,32.0598646375868,26.812545817251465,1511.6550680861528
2021-09-19T10:00:00+0000,32.16346957223457,27.84198449853801,1810.7096194083178
2021-09-19T11:00:00+0000,32.314970913327194,28.218365426253687,1601.034870920887
2021-09-19T12:00:00+0000,32.42041213111539,29.000405899705015,1607.700434240717
2021-09-19T13:00:00+0000,32.455748680739376,29.425029448830408,2217.7909074620375
2021-09-19T14:00:00+0000,32.38519283958593,29.608790205014746,2414.2587313045706
2021-09-19T15:00:00+0000,32.309140111422465,28.943618855457228,2396.431000599697
2021-09-19T16:00:00+0000,32.23428843248458,27.82897566517857,1624.5901466901391
2021-09-19T17:00:00+0000,32.14973256852891,26.168901279239766,2236.3123785987477
2021-09-19T18:00:00+0000,32.10371511209579,24.58339303125,1828.542053131896
2021-09-19T19:00:00+0000,32.03101219730101,23.64852716376812,2090.8985591084133
2021-09-19T20:00:00+0000,31.971831128710793,23.056825651785715,1919.021066633772
2021-09-19T21:00:00+0000,31.94405956722441,22.31824072172619,1944.978664226576
2021-09-19T22:00:00+0000,31.891329287638708,21.337256252212388,1459.8369768120224
2021-09-19T23:00:00+0000,31.854250432995784,21.21205498224638,1936.6859179483429
2021-09-20T00:00:00+0000,31.781747606430933,20.55973747126437,1640.883100512103
2021-09-20T01:00:00+0000,31.666277716273353,20.066316671130952,1497.3666054194985
2021-09-20T02:00:00+0000,31.665868101258216,19.6254723942029,1900.704084043185
2021-09-20T03:00:00+0000,31.564434140069142,19.809347511904765,1608.6500818297557
2021-09-20T04:00:00+0000,31.555214699039066,19.492150775811208,1748.1991654827157
2021-09-20T05:00:00+0000,31.455810156559604,19.540759726086957,1729.1009331559342
2021-09-20T06:00:00+0000,31.274739277257325,19.62898757817109,2969.462352154971
2021-09-20T07:00:00+0000,31.2664933319992,21.970348473451327,4773.678668143386
2021-09-20T08:00:00+0000,31.181774083140322,23.8029514719764,6006.979772439817
2021-09-20T09:00:00+0000,31.189654124968236,25.189093410818714,8169.757330001966
2021-09-20T10:00:00+0000,31.465007433683976,26.546717571014494,9213.928013760522
2021-09-20T11:00:00+0000,31.82685733783913,27.722419100294985,6590.904480176214
2021-09-20T12:00:00+0000,32.102884376998496,28.69653639380531,7879.751320666854
2021-09-20T13:00:00+0000,32.200163289298,28.334816907079645,4332.3835077699805
2021-09-20T14:00:00+0000,32.24482641945108,28.70209525584795,4479.7169283993835
2021-09-20T15:00:00+0000,32.10812271892161,26.432927769565218,3384.0001139890355
2021-09-20T16:00:00+0000,32.04300943684374,25.331870346153845,3035.101358791981
2021-09-20T17:00:00+0000,31.96872276395385,24.852081448830408,935.5466223402397
2021-09-20T18:00:00+0000,31.966806310017905,24.439769888405795,953.0511057346242
2021-09-20T19:00:00+0000,31.966590797313742,24.392027640579713,956.3034246508059
2021-09-20T20:00:00+0000,31.907055534750725,23.749441283898303,949.4341572976826
2021-09-20T21:00:00+0000,31.867333953682035,22.91591768965517,919.7501372714033
2021-09-20T22:00:00+0000,31.828950324178745,22.700960529411766,920.1306005550364
2021-09-20T23:00:00+0000,31.79555113733151,22.12385136205273,903.5962360306213
2021-09-21T00:00:00+0000,31.7920281630296,22.66884616880342,902.4583376764945
2021-09-21T01:00:00+0000,31.56473107731919,22.22056114102564,916.1484271581006
2021-09-21T02:00:00+0000,31.507667379269648,21.143126591954026,907.7138477737901
2021-09-21T03:00:00+0000,31.16161375927324,18.965994420168066,906.4157642216535
2021-09-21T04:00:00+0000,31.09751402075612,18.238813272875817,1044.2562570291273
