model,model_index,start_id,start_kind,start_seed,initial_parameters_log,final_parameters_log,fit_success,fit_status,fit_message,nfev,nit,train_mse,train_rmse,validation_rmse,validation_bic,test_rmse,error,selected_by_train_mse,selection_reason
LADDER_2R2C,1,28,log_uniform_within_published_bounds,2079953971.0,"[-8.482122847931176,-5.330002889449014,15.410325679914157,23.555638887337867,-0.04224922420175048]","[-10.0,4.939872153077925,15.393482067938594,18.26524790171092,-4.200587209296679]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390,32,3.260992027836463,1.8058217043319815,5.005306682376997,4751.98479134452,0.8498235696965193,,False,higher_train_mse_or_later_train_mse_tie
LADDER_2R2C,1,29,log_uniform_within_published_bounds,2292799018.0,"[-6.067193686999614,3.0757342219151944,18.19615419323397,16.577094291998492,-11.295723828338167]","[-7.723360573522106,5.0,20.831531512896262,17.06226076878795,-1.6669170790105188]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,432,38,3.258627265757365,1.8051668249104749,5.006817248267374,4752.868307567695,0.8495287479868465,,False,higher_train_mse_or_later_train_mse_tie
LADDER_2R2C,1,30,log_uniform_within_published_bounds,4265016358.0,"[-8.62622963768737,-8.57932588131193,8.664534393537643,23.58166631976561,-11.54316929908363]","[-8.930320277472415,-8.722874511412934,8.417573944114102,21.88695525582783,-11.543087374898743]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,5,74.3956647525495,8.62529215462001,9.406407752563608,6599.237875443291,9.626228081845335,,False,higher_train_mse_or_later_train_mse_tie
LADDER_2R2C,1,31,log_uniform_within_published_bounds,2863041445.0,"[-9.63129369207312,-5.597684616963827,18.917872373265446,17.527335654339957,-7.897391489401011]","[-10.0,2.9086953187867137,20.84470506570491,15.074892253757547,-1.6725192924464307]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,486,35,3.2591225584113324,1.8053040071997104,5.0056551427220075,4752.188626282347,0.8495205799657636,,False,higher_train_mse_or_later_train_mse_tie
LADDER_2R2C,1,32,log_uniform_within_published_bounds,1716776922.0,"[0.9596544627390156,-1.3141571702450783,14.753209429321995,20.994401248283214,-4.949295276844111]","[-9.966484513543088,-9.971173030384179,22.454333639721696,15.270317304943886,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,384,27,74.39689844472727,8.625363670288184,9.382459764133134,6591.773907960049,9.596375475374698,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]","[4.182893020726873,4.5173411289501075,5.0,23.741209771743787,20.81363737323175,14.987221937960259,1.2198999432271755]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,488,23,3.2584794103437296,1.8051258710526892,5.00692642804532,4767.510010884181,0.8494999059478999,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,2,log_uniform_within_published_bounds,1268352475.0,"[1.4316767973219893,-6.452781842241366,-8.078564870739168,11.345319758446509,15.565167461727627,10.997793663708123,-11.127979636549387]","[4.999997546774359,-6.593656106764418,-8.107731009231841,16.7199611379009,15.395566736421724,10.997221490240394,-5.793867146442118]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,568,29,3.2636839139502416,1.8065668860992226,4.997276645082728,4761.8614703516405,0.8497186768908301,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,3,log_uniform_within_published_bounds,568609668.0,"[-9.715934871567002,-7.219590501186631,-2.761736905268049,9.965933668079721,11.298389398963398,16.4255364781268,-8.801910385957122]","[-9.101734411597045,-8.737551541989195,1.8221487862011534,10.514874766153122,9.244050797922801,16.700715113468956,-5.651329643361531]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1072,27,3.3929616798410844,1.8419993702064843,4.774990158834201,4628.634014989318,0.8547555733972347,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,4,log_uniform_within_published_bounds,2406677399.0,"[-7.333194243729965,1.9442308557525152,-4.876845951866722,23.84143324757221,18.365463299086585,14.813811183694686,-15.678337460502467]","[-7.6090368620175655,2.714584350695837,-4.876639471735745,24.544404988596447,18.165192527534142,14.813666201128854,-15.677790492731951]",False,2,ABNORMAL: ,352,2,43.29808800546695,6.580128266642448,4.262139549234286,4295.952789417139,0.6330682462971389,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,5,log_uniform_within_published_bounds,204075879.0,"[-4.535272215399589,-5.005394974588919,3.4802382304195625,9.918530350612768,17.23324422958997,11.172666895770043,-3.952030348332592]","[-9.652994842793508,-4.28918863161055,-6.371738846704642,11.314116845581468,25.0,13.043620557135224,-20.0]",False,2,ABNORMAL: ,408,4,44.09225329874904,6.6401997935867145,4.226225182435236,4271.175839602194,0.6388574115694513,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,6,log_uniform_within_published_bounds,3190161121.0,"[-8.775303578241804,0.48822283670601685,3.1333359983444673,20.114156591979963,12.995242737191095,16.89419131763821,-14.797079244168536]","[-8.775303531169657,0.48822280459784884,3.133336010172323,20.114156587846807,12.995242849537487,16.894191327092738,-14.797079243967657]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,1,43.317976634227826,6.581639357654582,4.262041424027161,4295.8853786929,0.6330685933321938,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,7,log_uniform_within_published_bounds,1987278339.0,"[-9.43445734814496,-2.5228240711607173,0.8803661485099745,11.647290381895033,11.1834702335201,9.88545213309152,0.5347636390713149]","[4.9999999362360095,-9.999999985956102,-9.999999984992892,24.99999993826474,25.0,24.999999973858586,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128,2,43.296861728893994,6.580035085688677,4.262195883704578,4295.991489754617,0.633059584053657,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,8,log_uniform_within_published_bounds,3556877634.0,"[-5.973535450698301,1.7043292786323203,-2.511354765303108,9.934355565052682,12.753595620949389,17.104074056932006,-17.8245690352458]","[-6.466471975162462,0.8035588372404865,-7.1185596983536525,10.318298955820985,12.220286286951799,12.578625568261216,-17.717215401817295]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,12,74.39628685884374,8.62532821745606,9.40685573377565,6613.955173836474,9.626939288092064,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,9,log_uniform_within_published_bounds,152039581.0,"[-3.146227908550604,-9.171168103019482,-8.136354339889174,11.54235960314838,9.389041948691922,16.631449991175316,-1.188288236688198]","[-3.736310274754932,-3.0875516101946827,-2.605026379055172,24.283838506588257,9.117986708613735,24.660918780011222,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,264,10,43.29806806391802,6.580126751356544,4.262188420276537,4295.986362600203,0.6330600767105203,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,10,log_uniform_within_published_bounds,1359031017.0,"[-3.8861442674392057,3.5019523716817496,4.39197081543691,23.235982483739924,24.02066922213429,23.44892903652712,-13.293966098997593]","[-3.8898202575194154,3.501881993710105,4.39197081543691,23.232247085237113,24.020816213075754,23.44892903652712,-13.293894523081885]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,2,43.296737802781166,6.580025668854276,4.262196879826945,4295.992174060555,0.6330592806371841,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,11,log_uniform_within_published_bounds,215662896.0,"[-7.555811776175672,3.936312418599618,1.2628002774114329,18.394720455764713,16.039614196187188,9.630087586652206,-12.909063078609169]","[-7.813848964639936,4.999999998175401,2.1115681932707755,23.375899343455988,11.415996918690862,9.540876552043528,0.854622425623307]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,272,12,3.258456052229713,1.805119401100579,5.006929268071397,4767.511671702272,0.8495119924454722,,True,minimum_train_mse_then_lowest_start_id
LADDER_3R3C,2,12,log_uniform_within_published_bounds,107520569.0,"[1.1282030863982424,4.5566890082334055,-2.738950716724405,22.794242070838784,24.813570975221346,9.057038994316219,-2.3339546513346683]","[3.520430964186485,4.556688189647149,-2.738950716724405,22.554070164688596,24.81347259805239,9.057038994316219,0.03300478891804352]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,384,19,3.258645372581542,1.8051718401807464,5.007103766402157,4767.613714727447,0.849653127489546,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,13,log_uniform_within_published_bounds,3474414592.0,"[4.704454342676074,-6.6526464219447945,-7.381240578959225,11.987936492669947,10.624502077123594,24.767548670610097,-8.399762154309965]","[4.999998906021214,4.253179199599727,-10.0,8.000002584258551,24.999999176037466,8.00007034372035,-19.9999985693517]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,280,3,43.28881636800875,6.579423710934625,4.262758669508379,4296.378081102556,0.6325877963620659,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,14,log_uniform_within_published_bounds,889215357.0,"[-2.027402523620599,-0.6645592851500535,-8.221764895884052,23.780101833639485,24.18040106501275,14.00672562599793,-10.72429895217502]","[4.997277842548162,-1.6094398443715492,-8.225627460838288,22.75806003147563,23.60885209024921,13.976669215294818,0.23663893724816434]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,440,20,3.258485717246682,1.805127617994551,5.006843081097228,4767.461270025148,0.8494289219429153,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,15,log_uniform_within_published_bounds,1096290748.0,"[-0.5554591461592331,-1.0337088878795786,-3.182156573317526,11.925214128125582,17.971289613289578,10.372426905547954,-0.8244350973540016]","[-4.567380675032612,4.086673652812838,-1.5453560935132795,24.697008888227046,22.548031764989823,12.996172255381632,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,296,15,43.29685224686881,6.580034365173848,4.2621959400673015,4295.991528474108,0.6330595880173823,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,16,log_uniform_within_published_bounds,4181584285.0,"[4.877684149191284,-4.739774869027289,-0.3789983344422456,13.383172798788486,16.29281484793416,8.84947987032567,-14.5476818531058]","[4.999999216384087,-4.6919347296127585,2.6920381760465557,20.243004452832093,19.37513594317849,8.853674204392501,-14.201413745832948]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,2,43.29630371610913,6.579992683590851,4.262200985094084,4295.994994253223,0.633057271036831,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,17,log_uniform_within_published_bounds,796292444.0,"[-3.5015026379259124,1.187132802386019,-5.2006523591407925,8.261299979414169,22.631806214079795,22.565757942878616,-7.285232529420339]","[-9.079514926537952,4.999999999706797,-4.433629608425577,9.278975463917751,17.989132665238277,23.322681878115837,-4.520787601882302]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,384,21,3.2705392777499744,1.8084632364938953,5.017915533974325,4773.929287152062,0.8587889729258649,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,18,log_uniform_within_published_bounds,1285197772.0,"[-8.101754108302023,-2.6127798710203027,-0.8566019576743003,12.90871826194909,23.204484380712422,14.477284167220914,-12.912758471975994]","[-8.814925722151289,-1.694062967056616,5.0,12.928745031375831,24.99999956319343,14.991475954659553,-12.906143487740936]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,5,43.296858976662755,6.580034876553676,4.262194202729578,4295.990334975271,0.6330591563384623,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,19,log_uniform_within_published_bounds,4124107705.0,"[-5.450056379085087,-3.6848241232662344,-4.412692085729956,18.028057933330427,17.18085415717438,10.510755488705012,-1.7400559822865134]","[-4.841563536339842,-6.0874277664113,-0.9049129817256132,25.0,24.89527905621518,9.63374375330971,-20.0]",False,2,ABNORMAL: ,472,10,43.297568254801014,6.580088772562344,4.262191439190118,4295.988436505663,0.633059881736347,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,20,log_uniform_within_published_bounds,524322781.0,"[-6.367669309129427,2.0792147424687286,-4.486751920388208,9.37411526303707,13.60012041271287,8.736590210298427,-5.846519075980353]","[-5.174709257524006,-9.999889548437915,-4.976226649688978,24.268948644215303,25.0,11.41674247685148,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,224,6,43.40933314333076,6.588575957164854,4.261463227658902,4295.488133888552,0.6331074185930644,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,21,log_uniform_within_published_bounds,3985953382.0,"[-9.260222757843541,1.4728575375094888,-3.2980181602780183,8.214714687602562,15.999444086510593,10.930234370497022,-6.011228683148852]","[-9.23254160455388,1.6714139782232822,-3.2971971842926746,8.19655750665106,16.178479669548945,10.930584664128656,-6.033391050251779]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,224,8,3.5300473272007906,1.878842017627025,4.564805071663956,4496.82687290257,0.8624750785398771,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,22,log_uniform_within_published_bounds,409292699.0,"[1.2374357636684437,-2.1786088562777444,0.023628583370770784,8.293190163447603,17.607257003864895,17.86600544926876,-2.6875715716039856]","[-8.155037033557026,-3.877850303654221,-1.8641953995293075,25.0,24.982731578064833,25.0,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,272,14,43.29696338226056,6.580042810062907,4.262196009340362,4295.991576062609,0.6330595757171991,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,23,log_uniform_within_published_bounds,2084233235.0,"[-2.1964001106420685,1.4455117135365096,-0.42498201137947156,21.745029077997195,10.02556386421401,10.587404789962406,-13.8870661986269]","[-3.676071150829951,3.6840001502798225,-0.13038163519004953,23.828814553782774,11.072178578155578,10.521486532909467,-13.856797809078884]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,224,9,43.297759618427165,6.580103313659077,4.262152930624616,4295.961982135708,0.6330662242368452,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,24,log_uniform_within_published_bounds,3842430369.0,"[3.6427512978645904,-7.403353835047581,-7.578719191121396,17.008683134677334,15.994986109344776,10.780556532568303,1.0268944211879543]","[-10.0,-9.63846573526522,-9.894994879810051,21.80814915791306,8.000000000373396,9.56593353716196,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,376,8,74.404211811119,8.625787605263591,9.544379764809648,6656.4513405216285,9.797949896710104,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,25,log_uniform_within_published_bounds,3536267502.0,"[-5.046764966876178,1.6986725804686156,-4.06206824019497,12.95461103345767,11.495683267339684,14.180708219388444,-17.9266022113409]","[-7.3226570654025975,5.0,-5.617170724561045,25.0,11.82308501968063,12.536781017688009,-17.906525774633984]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,304,16,43.29688458567019,6.580036822516284,4.262192527002221,4295.989183800447,0.633060155931278,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,26,log_uniform_within_published_bounds,293421925.0,"[-4.701319913258562,2.120510545905214,2.1126889059311864,16.94328911386313,8.220876266801824,23.93274197385226,-12.971925971327316]","[-5.5081911630515465,5.0,2.980157760049803,21.914877819249984,9.669359048702066,24.752391195425172,-1.0540692124353341]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,5,8.472733723624318,2.910796063557926,4.737549357796404,4605.585021321304,0.6558705168777746,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,27,log_uniform_within_published_bounds,3619599846.0,"[-8.377205333472864,1.0502406823593535,3.1519533204923462,21.096948135852635,17.9110992963467,12.420542003548329,-9.255731130476747]","[-9.341029544108407,1.1797755571319677,5.0,19.942586110472543,16.978131962706346,11.666376768887192,-2.5286742987109263]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,688,42,3.2588336344603714,1.805223984568223,5.0061311309901075,4767.04489225906,0.8491079469595278,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,28,log_uniform_within_published_bounds,2252043434.0,"[2.371190062713456,3.800095392872766,0.629772720125267,8.510967637480803,20.60201262526561,13.972074937506676,-8.143121443959398]","[-9.79724995126176,3.7711792545448404,0.6286798955701447,11.275176878179709,21.129598647353173,13.970647937443637,-19.83942815713984]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192,4,43.30992220470844,6.581027442938408,4.261897747112468,4295.786671745838,0.6330851402082399,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,29,log_uniform_within_published_bounds,2305107273.0,"[-6.473060705374671,0.26378409546862613,-3.2525440940834995,23.929370956293933,22.009872075832263,13.575753723128242,1.7062087305178508]","[-10.0,0.6138721944033696,-3.2566213922543867,24.52026346721586,17.40751675733947,13.563389822224028,1.9999958927344816]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,312,25,3.258623036532876,1.8051656534880327,5.006610384888082,4767.325186204952,0.849500613117515,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,30,log_uniform_within_published_bounds,581822139.0,"[-2.5064368908560954,-8.271415696869735,-6.056086189714783,14.938171595537433,14.606347258026492,11.155590759165662,0.7120756151895833]","[-7.624530436951499,4.999999999804142,5.0,25.0,23.509807697658978,12.851869285945487,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,224,4,43.29680918449164,6.580031092973014,4.262196253725498,4295.991743947817,0.6330595683848795,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,31,log_uniform_within_published_bounds,1295312916.0,"[4.6881382428589635,-8.163536301324209,1.7764468523837529,19.304753359135375,11.559503812218821,18.0998009322864,-13.952068276548323]","[4.68814093770331,-8.163536300252586,1.7764468632279395,19.30475603337873,11.5595038139862,18.099800943122588,-13.952068255843605]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,112,1,43.2960874705457,6.579976251518367,4.26220597978037,4295.998425445917,0.6330524096349219,,False,higher_train_mse_or_later_train_mse_tie
LADDER_3R3C,2,32,log_uniform_within_published_bounds,1331928312.0,"[-9.38265051564948,0.4424440189720116,3.033969902824772,17.61361889917463,24.137223737087265,13.632886630644071,-10.015254986488904]","[-9.395101675607947,0.4808057166396607,3.0523060676885074,17.64382704769212,24.142138373240943,13.634205239293825,-10.001028425529366]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,184,4,43.29727662511418,6.580066612513447,4.262173914971945,4295.976397859106,0.6330526807671609,,False,higher_train_mse_or_later_train_mse_tie
LADDER_4R4C,3,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]","[3.2074908331617267,3.5370034111256587,5.0,5.0,23.621225277893075,24.558863045417812,20.768139387206258,17.111224530675994,1.0999287210836124]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,680,26,3.2585404274672247,1.8051427720452542,5.006934353387441,4782.092500929574,0.8495074058010048,,False,higher_train_mse_or_later_train_mse_tie
LADDER_4R4C,3,2,log_uniform_within_published_bounds,2902472938.0,"[4.51533360304192,-2.917223594287476,-5.105688757336381,2.7918460639610014,9.663037704704825,16.46646295913736,15.15809262916622,23.186448574658606,-4.051219088329347]","[-9.999999991252405,-9.999999982534094,-9.999999970842993,-1.303504128850741,25.0,25.0,21.487269813877834,25.0,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,2,43.30972723111071,6.581012629611853,4.262097863101682,4310.502007172019,0.6330635875265639,,False,higher_train_mse_or_later_train_mse_tie
LADDER_4R4C,3,3,log_uniform_within_published_bounds,248404683.0,"[2.3093148584651377,-7.723892124496379,-4.335012049142119,-0.47210027314179115,23.147301810560286,8.991199829723255,24.27724154215739,13.197948503503765,0.9076391707498352]","[2.3094012422789407,-7.723892611793022,-4.335012209260543,-0.4721002983208308,23.170190573788357,8.991199966895673,24.277241241474865,13.197948452315368,0.648953234950453]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100,6,3.258802291871771,1.8052153034670881,5.0069700360036045,4782.113367655692,0.849541034005968,,False,higher_train_mse_or_later_train_mse_tie
